tradingdate,stockcode,openindex,closeindex,lowestindex,highestindex,totalvol
"""2015-10-19T00:00:00.000Z""",VNINDEX,593.87,594.61,591.60,598.11,107689287.00
"""2015-10-20T00:00:00.000Z""",VNINDEX,594.97,590.45,588.26,596.37,127212950.00
"""2015-10-21T00:00:00.000Z""",VNINDEX,590.43,590.24,589.84,594.50,100314613.00
"""2015-10-22T00:00:00.000Z""",VNINDEX,590.22,595.08,589.74,595.81,94881079.00
"""2015-10-23T00:00:00.000Z""",VNINDEX,598.55,601.74,598.25,602.55,104409506.00
"""2015-10-26T00:00:00.000Z""",VNINDEX,604.41,598.61,598.61,606.79,102715719.00
"""2015-10-27T00:00:00.000Z""",VNINDEX,597.80,598.44,595.62,600.51,106258088.00
"""2015-10-28T00:00:00.000Z""",VNINDEX,599.09,596.24,596.24,601.09,119718630.00
"""2015-10-29T00:00:00.000Z""",VNINDEX,599.32,605.20,598.80,605.20,102964589.00
"""2015-10-30T00:00:00.000Z""",VNINDEX,605.49,607.37,603.93,608.01,91228743.00
"""2015-11-02T00:00:00.000Z""",VNINDEX,607.93,602.76,601.99,610.17,123804242.00
"""2015-11-03T00:00:00.000Z""",VNINDEX,605.32,611.71,600.46,611.71,116501092.00
"""2015-11-04T00:00:00.000Z""",VNINDEX,614.29,610.60,610.60,617.93,112568865.00
"""2015-11-05T00:00:00.000Z""",VNINDEX,609.49,615.18,608.53,616.46,99747811.00
"""2015-11-06T00:00:00.000Z""",VNINDEX,615.54,612.36,608.89,617.79,109916849.00
"""2015-11-09T00:00:00.000Z""",VNINDEX,612.29,610.66,610.35,613.79,122658556.00
"""2015-11-10T00:00:00.000Z""",VNINDEX,609.30,605.27,605.08,610.60,119828327.00
"""2015-11-11T00:00:00.000Z""",VNINDEX,604.13,603.53,603.34,609.02,95353677.00
"""2015-11-12T00:00:00.000Z""",VNINDEX,602.02,605.58,595.86,605.58,144360576.00
"""2015-11-13T00:00:00.000Z""",VNINDEX,604.41,611.27,603.72,611.27,159048896.00
"""2015-11-16T00:00:00.000Z""",VNINDEX,609.77,609.21,605.39,611.92,137771821.00
"""2015-11-17T00:00:00.000Z""",VNINDEX,609.21,605.05,605.05,611.18,171375598.00
"""2015-11-18T00:00:00.000Z""",VNINDEX,603.32,603.34,602.13,606.62,123130657.00
"""2015-11-19T00:00:00.000Z""",VNINDEX,604.38,601.90,600.84,605.56,122606073.00
"""2015-11-20T00:00:00.000Z""",VNINDEX,602.11,604.46,601.90,606.58,140684933.00
"""2015-11-23T00:00:00.000Z""",VNINDEX,605.89,599.99,599.99,607.69,153192570.00
"""2015-11-24T00:00:00.000Z""",VNINDEX,599.81,593.83,590.41,599.94,169697131.00
"""2015-11-25T00:00:00.000Z""",VNINDEX,593.24,595.70,588.10,596.92,143862187.00
"""2015-11-26T00:00:00.000Z""",VNINDEX,593.12,590.40,590.39,594.67,157756736.00
"""2015-11-27T00:00:00.000Z""",VNINDEX,589.09,582.86,582.86,591.84,142236204.00
"""2015-11-30T00:00:00.000Z""",VNINDEX,581.39,573.20,571.12,581.65,132937400.00
"""2015-12-01T00:00:00.000Z""",VNINDEX,573.39,570.41,570.41,577.58,116017846.00
"""2015-12-02T00:00:00.000Z""",VNINDEX,571.01,574.42,571.01,577.03,104139721.00
"""2015-12-03T00:00:00.000Z""",VNINDEX,574.04,574.38,573.20,576.84,128281235.00
"""2015-12-04T00:00:00.000Z""",VNINDEX,574.00,571.62,567.95,574.69,87330210.00
"""2015-12-07T00:00:00.000Z""",VNINDEX,570.12,563.62,563.41,571.20,78317859.00
"""2015-12-08T00:00:00.000Z""",VNINDEX,561.00,574.15,556.92,574.15,112932020.00
"""2015-12-09T00:00:00.000Z""",VNINDEX,575.08,565.20,565.20,576.63,107435090.00
"""2015-12-10T00:00:00.000Z""",VNINDEX,564.86,561.04,561.04,567.62,113098598.00
"""2015-12-11T00:00:00.000Z""",VNINDEX,560.99,563.43,559.73,567.13,99446395.00
"""2015-12-14T00:00:00.000Z""",VNINDEX,564.14,562.22,560.99,566.28,116299891.00
"""2015-12-15T00:00:00.000Z""",VNINDEX,563.30,568.00,563.30,568.74,119807349.00
"""2015-12-16T00:00:00.000Z""",VNINDEX,570.36,572.55,570.36,575.54,114450822.00
"""2015-12-17T00:00:00.000Z""",VNINDEX,576.23,577.11,574.81,579.18,90780725.00
"""2015-12-18T00:00:00.000Z""",VNINDEX,574.66,568.18,568.18,578.00,211301975.00
"""2015-12-21T00:00:00.000Z""",VNINDEX,570.45,566.90,565.35,571.28,125675462.00
"""2015-12-22T00:00:00.000Z""",VNINDEX,567.88,566.35,565.48,570.86,84511293.00
"""2015-12-23T00:00:00.000Z""",VNINDEX,564.93,564.27,562.30,568.16,90227233.00
"""2015-12-24T00:00:00.000Z""",VNINDEX,566.65,566.17,565.62,567.80,71904872.00
"""2015-12-25T00:00:00.000Z""",VNINDEX,566.60,567.67,566.60,570.49,109168356.00
"""2015-12-28T00:00:00.000Z""",VNINDEX,570.57,569.90,569.40,572.92,134224228.00
"""2015-12-29T00:00:00.000Z""",VNINDEX,569.40,576.29,566.49,576.29,114622775.00
"""2015-12-30T00:00:00.000Z""",VNINDEX,576.50,579.45,575.71,579.45,90049368.00
"""2015-12-31T00:00:00.000Z""",VNINDEX,579.12,579.03,575.73,580.82,134262863.00
"""2016-01-04T00:00:00.000Z""",VNINDEX,577.91,574.41,573.15,579.50,108481084.00
"""2016-01-05T00:00:00.000Z""",VNINDEX,571.66,569.94,569.26,575.40,104095708.00
"""2016-01-06T00:00:00.000Z""",VNINDEX,569.50,574.57,569.50,574.57,95936556.00
"""2016-01-07T00:00:00.000Z""",VNINDEX,570.62,565.36,561.09,570.94,147862540.00
"""2016-01-08T00:00:00.000Z""",VNINDEX,562.62,560.05,556.36,563.17,143161365.00
"""2016-01-11T00:00:00.000Z""",VNINDEX,559.05,557.87,557.51,563.04,106073034.00
"""2016-01-12T00:00:00.000Z""",VNINDEX,557.36,564.26,557.36,564.26,118608238.00
"""2016-01-13T00:00:00.000Z""",VNINDEX,565.21,560.37,560.37,566.02,134299615.00
"""2016-01-14T00:00:00.000Z""",VNINDEX,555.88,553.03,550.60,556.62,149357928.00
"""2016-01-15T00:00:00.000Z""",VNINDEX,554.35,543.04,543.04,556.55,130432563.00
"""2016-01-18T00:00:00.000Z""",VNINDEX,532.54,526.37,518.16,532.54,164097973.00
"""2016-01-19T00:00:00.000Z""",VNINDEX,525.65,535.77,525.65,535.77,125998178.00
"""2016-01-20T00:00:00.000Z""",VNINDEX,532.81,529.44,529.42,536.57,128321460.00
"""2016-01-21T00:00:00.000Z""",VNINDEX,526.37,521.88,520.74,531.21,152779535.00
"""2016-01-22T00:00:00.000Z""",VNINDEX,525.35,522.24,513.82,525.83,169036178.00
"""2016-01-25T00:00:00.000Z""",VNINDEX,522.24,542.35,522.24,542.36,164266326.00
"""2016-01-26T00:00:00.000Z""",VNINDEX,534.06,537.73,531.27,542.98,142005584.00
"""2016-01-27T00:00:00.000Z""",VNINDEX,541.18,542.69,540.03,543.88,124968204.00
"""2016-01-28T00:00:00.000Z""",VNINDEX,542.01,539.47,538.59,544.73,113207754.00
"""2016-01-29T00:00:00.000Z""",VNINDEX,539.96,545.25,537.51,545.71,122861408.00
"""2016-02-01T00:00:00.000Z""",VNINDEX,545.27,540.56,540.56,548.58,107294633.00
"""2016-02-02T00:00:00.000Z""",VNINDEX,540.56,536.45,535.38,542.24,93183702.00
"""2016-02-03T00:00:00.000Z""",VNINDEX,531.11,539.07,530.23,539.07,87346741.00
"""2016-02-04T00:00:00.000Z""",VNINDEX,542.91,542.15,541.66,545.17,67891131.00
"""2016-02-05T00:00:00.000Z""",VNINDEX,540.64,544.75,540.64,545.54,61850624.00
"""2016-02-15T00:00:00.000Z""",VNINDEX,540.13,543.79,537.81,544.59,68697819.00
"""2016-02-16T00:00:00.000Z""",VNINDEX,545.72,548.05,545.72,548.89,108042955.00
"""2016-02-17T00:00:00.000Z""",VNINDEX,551.38,547.05,547.05,552.38,131155927.00
"""2016-02-18T00:00:00.000Z""",VNINDEX,550.51,552.49,549.16,555.05,126034129.00
"""2016-02-19T00:00:00.000Z""",VNINDEX,552.37,554.03,551.38,555.16,185583566.00
"""2016-02-22T00:00:00.000Z""",VNINDEX,555.31,560.71,555.31,561.44,152960690.00
"""2016-02-23T00:00:00.000Z""",VNINDEX,564.75,561.28,561.09,567.58,159711325.00
"""2016-02-24T00:00:00.000Z""",VNINDEX,559.48,568.04,557.77,569.70,160236400.00
"""2016-02-25T00:00:00.000Z""",VNINDEX,571.15,562.82,562.82,573.63,151424152.00
"""2016-02-26T00:00:00.000Z""",VNINDEX,565.61,566.11,562.39,566.80,106608060.00
"""2016-02-29T00:00:00.000Z""",VNINDEX,565.61,559.37,559.40,566.30,129709130.00
"""2016-03-01T00:00:00.000Z""",VNINDEX,561.54,561.56,560.59,565.65,141418360.00
"""2016-03-02T00:00:00.000Z""",VNINDEX,564.85,570.18,562.97,570.18,144882879.00
"""2016-03-03T00:00:00.000Z""",VNINDEX,573.06,570.39,569.39,573.88,132208151.00
"""2016-03-04T00:00:00.000Z""",VNINDEX,570.20,573.65,568.80,576.00,132208151.00
"""2016-03-07T00:00:00.000Z""",VNINDEX,575.76,576.20,575.39,580.95,158921649.00
"""2016-03-08T00:00:00.000Z""",VNINDEX,576.75,574.71,574.53,579.87,149051130.00
"""2016-03-09T00:00:00.000Z""",VNINDEX,573.47,571.71,571.48,576.32,125151264.00
"""2016-03-10T00:00:00.000Z""",VNINDEX,574.07,575.91,571.52,575.91,146190997.00
"""2016-03-11T00:00:00.000Z""",VNINDEX,576.12,577.26,574.81,580.93,146761681.00
"""2016-03-14T00:00:00.000Z""",VNINDEX,578.08,577.98,576.26,579.66,175478402.00
"""2016-03-15T00:00:00.000Z""",VNINDEX,576.78,574.04,572.59,578.96,163934729.00
"""2016-03-16T00:00:00.000Z""",VNINDEX,573.88,577.07,573.37,577.96,148928132.00
"""2016-03-17T00:00:00.000Z""",VNINDEX,581.55,579.26,579.26,583.53,165826389.00
"""2016-03-18T00:00:00.000Z""",VNINDEX,579.95,575.82,575.44,580.81,226162585.00
"""2016-03-21T00:00:00.000Z""",VNINDEX,577.65,572.27,572.27,580.83,163803278.00
"""2016-03-22T00:00:00.000Z""",VNINDEX,572.70,570.91,567.80,573.80,132091826.00
"""2016-03-23T00:00:00.000Z""",VNINDEX,570.74,574.71,570.39,575.22,142817620.00
"""2016-03-24T00:00:00.000Z""",VNINDEX,573.93,570.66,570.66,577.21,166986913.00
"""2016-03-25T00:00:00.000Z""",VNINDEX,569.48,572.08,564.88,572.48,159135772.00
"""2016-03-28T00:00:00.000Z""",VNINDEX,573.69,575.72,571.58,576.00,127859664.00
"""2016-03-29T00:00:00.000Z""",VNINDEX,575.63,568.28,568.28,576.07,165096704.00
"""2016-03-30T00:00:00.000Z""",VNINDEX,566.08,569.91,565.55,571.43,135457967.00
"""2016-03-31T00:00:00.000Z""",VNINDEX,569.04,561.22,561.22,570.94,172525592.00
"""2016-04-01T00:00:00.000Z""",VNINDEX,560.64,558.43,557.96,562.73,131420385.00
"""2016-04-04T00:00:00.000Z""",VNINDEX,557.56,555.82,554.30,560.92,118847850.00
"""2016-04-05T00:00:00.000Z""",VNINDEX,555.98,560.32,555.15,560.32,140380762.00
"""2016-04-06T00:00:00.000Z""",VNINDEX,561.94,567.79,560.63,567.79,120888692.00
"""2016-04-07T00:00:00.000Z""",VNINDEX,570.72,571.60,567.01,572.56,123544105.00
"""2016-04-08T00:00:00.000Z""",VNINDEX,571.21,572.34,569.09,574.46,122410615.00
"""2016-04-11T00:00:00.000Z""",VNINDEX,575.11,579.27,575.01,581.88,143194089.00
"""2016-04-12T00:00:00.000Z""",VNINDEX,580.90,579.84,577.17,582.97,165747147.00
"""2016-04-13T00:00:00.000Z""",VNINDEX,580.77,578.02,575.65,582.81,140037692.00
"""2016-04-14T00:00:00.000Z""",VNINDEX,575.69,579.49,575.69,584.81,122500701.00
"""2016-04-15T00:00:00.000Z""",VNINDEX,581.54,579.86,579.86,586.36,124267616.00
"""2016-04-19T00:00:00.000Z""",VNINDEX,578.32,568.28,568.28,578.44,138459788.00
"""2016-04-20T00:00:00.000Z""",VNINDEX,569.80,568.03,565.30,571.71,116342685.00
"""2016-04-21T00:00:00.000Z""",VNINDEX,571.19,575.73,570.71,577.41,104751900.00
"""2016-04-22T00:00:00.000Z""",VNINDEX,574.57,592.48,574.57,592.48,140754879.00
"""2016-04-25T00:00:00.000Z""",VNINDEX,597.91,591.58,591.58,601.61,161640502.00
"""2016-04-26T00:00:00.000Z""",VNINDEX,590.99,598.48,590.19,598.48,176652609.00
"""2016-04-27T00:00:00.000Z""",VNINDEX,601.79,593.96,591.35,601.79,149048248.00
"""2016-04-28T00:00:00.000Z""",VNINDEX,594.98,591.67,589.97,597.28,101200825.00
"""2016-04-29T00:00:00.000Z""",VNINDEX,591.20,598.37,591.20,599.71,124902889.00
"""2016-05-04T00:00:00.000Z""",VNINDEX,595.95,599.07,592.43,603.08,143701125.00
"""2016-05-05T00:00:00.000Z""",VNINDEX,600.66,601.51,600.50,605.21,134807029.00
"""2016-05-06T00:00:00.000Z""",VNINDEX,602.40,606.52,602.17,608.94,120426242.00
"""2016-05-09T00:00:00.000Z""",VNINDEX,610.92,603.85,603.85,612.97,145393793.00
"""2016-05-10T00:00:00.000Z""",VNINDEX,600.35,605.05,597.74,605.46,143695060.00
"""2016-05-11T00:00:00.000Z""",VNINDEX,606.60,614.06,606.06,614.06,162836854.00
"""2016-05-12T00:00:00.000Z""",VNINDEX,615.55,612.12,612.12,617.56,93535957.00
"""2016-05-13T00:00:00.000Z""",VNINDEX,612.32,610.82,608.04,615.30,110628260.00
"""2016-05-16T00:00:00.000Z""",VNINDEX,610.13,615.78,608.49,616.17,109336428.00
"""2016-05-17T00:00:00.000Z""",VNINDEX,620.54,624.75,618.67,626.12,126844685.00
"""2016-05-18T00:00:00.000Z""",VNINDEX,625.53,622.45,621.79,627.81,135015092.00
"""2016-05-19T00:00:00.000Z""",VNINDEX,622.45,619.20,618.13,623.68,141468684.00
"""2016-05-20T00:00:00.000Z""",VNINDEX,620.72,614.81,614.41,622.48,138837461.00
"""2016-05-23T00:00:00.000Z""",VNINDEX,616.11,611.03,610.45,616.83,99916411.00
"""2016-05-24T00:00:00.000Z""",VNINDEX,612.23,611.62,608.15,613.14,115554356.00
"""2016-05-25T00:00:00.000Z""",VNINDEX,613.96,611.89,611.89,616.38,139392931.00
"""2016-05-26T00:00:00.000Z""",VNINDEX,611.88,604.34,604.34,613.37,116539650.00
"""2016-05-27T00:00:00.000Z""",VNINDEX,604.36,608.11,603.23,609.94,102555613.00
"""2016-05-30T00:00:00.000Z""",VNINDEX,609.98,614.50,608.46,615.52,111118746.00
"""2016-05-31T00:00:00.000Z""",VNINDEX,616.22,618.44,614.68,621.14,121509400.00
"""2016-06-01T00:00:00.000Z""",VNINDEX,618.18,619.86,616.33,620.24,113214434.00
"""2016-06-02T00:00:00.000Z""",VNINDEX,619.19,623.37,618.38,624.52,126582473.00
"""2016-06-03T00:00:00.000Z""",VNINDEX,623.21,621.88,621.62,625.19,124038886.00
"""2016-06-06T00:00:00.000Z""",VNINDEX,621.09,620.05,616.98,624.55,133233686.00
"""2016-06-07T00:00:00.000Z""",VNINDEX,622.40,624.65,620.05,624.69,115267692.00
"""2016-06-08T00:00:00.000Z""",VNINDEX,626.84,627.87,626.29,632.68,139311446.00
"""2016-06-09T00:00:00.000Z""",VNINDEX,628.40,631.26,626.27,631.26,119510866.00
"""2016-06-10T00:00:00.000Z""",VNINDEX,629.95,629.84,628.56,633.47,134279311.00
"""2016-06-13T00:00:00.000Z""",VNINDEX,626.26,623.58,621.40,627.36,127060195.00
"""2016-06-14T00:00:00.000Z""",VNINDEX,621.63,625.43,619.13,626.40,75852350.00
"""2016-06-15T00:00:00.000Z""",VNINDEX,624.63,627.02,621.76,628.75,130313982.00
"""2016-06-16T00:00:00.000Z""",VNINDEX,627.38,625.11,625.11,630.21,122403921.00
"""2016-06-17T00:00:00.000Z""",VNINDEX,622.92,619.25,618.16,624.59,148648035.00
"""2016-06-20T00:00:00.000Z""",VNINDEX,622.04,626.46,620.41,626.46,115099126.00
"""2016-06-21T00:00:00.000Z""",VNINDEX,629.03,628.00,628.00,631.96,127747245.00
"""2016-06-22T00:00:00.000Z""",VNINDEX,628.77,626.41,625.81,629.95,107956447.00
"""2016-06-23T00:00:00.000Z""",VNINDEX,626.47,632.27,626.47,632.60,117110964.00
"""2016-06-24T00:00:00.000Z""",VNINDEX,631.77,620.77,597.68,631.77,270167693.00
"""2016-06-27T00:00:00.000Z""",VNINDEX,616.19,621.27,608.26,621.27,107871271.00
"""2016-06-28T00:00:00.000Z""",VNINDEX,617.68,622.20,617.65,624.85,89276686.00
"""2016-06-29T00:00:00.000Z""",VNINDEX,623.56,630.12,623.56,631.25,122306893.00
"""2016-06-30T00:00:00.000Z""",VNINDEX,633.17,632.26,631.74,637.46,106172826.00
"""2016-07-01T00:00:00.000Z""",VNINDEX,634.54,640.30,634.28,643.55,126003431.00
"""2016-07-04T00:00:00.000Z""",VNINDEX,643.11,647.96,641.96,647.96,137074190.00
"""2016-07-05T00:00:00.000Z""",VNINDEX,650.47,650.88,647.52,658.45,149329425.00
"""2016-07-06T00:00:00.000Z""",VNINDEX,646.80,649.46,644.07,652.36,136952723.00
"""2016-07-07T00:00:00.000Z""",VNINDEX,652.49,661.12,652.13,661.12,137255422.00
"""2016-07-08T00:00:00.000Z""",VNINDEX,661.07,658.68,655.91,665.53,143999302.00
"""2016-07-11T00:00:00.000Z""",VNINDEX,658.92,652.26,648.77,664.89,162166721.00
"""2016-07-12T00:00:00.000Z""",VNINDEX,652.81,658.90,650.04,658.90,175613469.00
"""2016-07-13T00:00:00.000Z""",VNINDEX,662.04,675.12,662.04,676.06,159936454.00
"""2016-07-14T00:00:00.000Z""",VNINDEX,675.66,666.69,666.69,681.75,160109344.00
"""2016-07-15T00:00:00.000Z""",VNINDEX,668.29,664.56,661.47,670.18,131134987.00
"""2016-07-18T00:00:00.000Z""",VNINDEX,664.12,673.50,662.25,673.50,131475169.00
"""2016-07-19T00:00:00.000Z""",VNINDEX,675.89,667.76,660.09,677.35,139586806.00
"""2016-07-20T00:00:00.000Z""",VNINDEX,667.86,660.26,660.26,667.86,129409012.00
"""2016-07-21T00:00:00.000Z""",VNINDEX,662.72,659.57,656.03,665.90,112376924.00
"""2016-07-22T00:00:00.000Z""",VNINDEX,657.15,649.87,640.26,658.06,151762705.00
"""2016-07-25T00:00:00.000Z""",VNINDEX,651.33,649.30,646.04,654.17,97521070.00
"""2016-07-26T00:00:00.000Z""",VNINDEX,648.58,648.59,642.91,651.93,106200466.00
"""2016-07-27T00:00:00.000Z""",VNINDEX,647.98,656.11,647.74,656.11,127212901.00
"""2016-07-28T00:00:00.000Z""",VNINDEX,655.81,657.14,649.86,657.20,122995228.00
"""2016-07-29T00:00:00.000Z""",VNINDEX,654.19,652.23,650.98,657.88,119987853.00
"""2016-08-01T00:00:00.000Z""",VNINDEX,655.38,648.38,646.02,655.38,92786858.00
"""2016-08-02T00:00:00.000Z""",VNINDEX,643.20,636.05,633.33,643.20,176389415.00
"""2016-08-03T00:00:00.000Z""",VNINDEX,632.98,631.61,627.66,634.75,94952845.00
"""2016-08-04T00:00:00.000Z""",VNINDEX,633.74,631.94,631.94,641.02,112054475.00
"""2016-08-05T00:00:00.000Z""",VNINDEX,629.69,627.39,622.49,630.18,125577237.00
"""2016-08-08T00:00:00.000Z""",VNINDEX,627.23,629.46,622.14,629.91,90026903.00
"""2016-08-09T00:00:00.000Z""",VNINDEX,629.66,637.34,629.66,637.34,98867142.00
"""2016-08-10T00:00:00.000Z""",VNINDEX,637.21,648.33,637.21,648.48,120826260.00
"""2016-08-11T00:00:00.000Z""",VNINDEX,649.27,660.24,648.31,660.24,140932553.00
"""2016-08-12T00:00:00.000Z""",VNINDEX,665.14,655.71,652.67,668.52,125031135.00
"""2016-08-15T00:00:00.000Z""",VNINDEX,654.06,659.47,653.64,659.47,117957041.00
"""2016-08-16T00:00:00.000Z""",VNINDEX,659.97,658.11,656.83,662.13,160323174.00
"""2016-08-17T00:00:00.000Z""",VNINDEX,659.46,660.51,657.06,660.76,123972737.00
"""2016-08-18T00:00:00.000Z""",VNINDEX,663.56,660.65,656.35,665.94,131630610.00
"""2016-08-19T00:00:00.000Z""",VNINDEX,664.09,662.28,659.64,666.93,109696013.00
"""2016-08-22T00:00:00.000Z""",VNINDEX,662.87,657.68,657.68,664.95,116313401.00
"""2016-08-23T00:00:00.000Z""",VNINDEX,653.58,659.16,652.88,659.16,109076919.00
"""2016-08-24T00:00:00.000Z""",VNINDEX,660.95,660.77,659.16,665.43,103852017.00
"""2016-08-25T00:00:00.000Z""",VNINDEX,659.57,658.50,656.49,660.48,116130990.00
"""2016-08-26T00:00:00.000Z""",VNINDEX,662.90,667.75,662.90,668.84,116441362.00
"""2016-08-29T00:00:00.000Z""",VNINDEX,670.71,669.44,669.44,679.62,114887828.00
"""2016-08-30T00:00:00.000Z""",VNINDEX,667.96,672.67,666.33,672.67,96553445.00
"""2016-08-31T00:00:00.000Z""",VNINDEX,673.10,674.63,671.39,676.26,115731530.00
"""2016-09-01T00:00:00.000Z""",VNINDEX,674.19,669.19,664.77,674.72,102236975.00
"""2016-09-05T00:00:00.000Z""",VNINDEX,669.30,664.55,660.31,670.08,110452165.00
"""2016-09-06T00:00:00.000Z""",VNINDEX,666.38,663.90,663.90,668.40,108988687.00
"""2016-09-07T00:00:00.000Z""",VNINDEX,663.05,661.28,657.07,663.68,106478655.00
"""2016-09-08T00:00:00.000Z""",VNINDEX,661.89,666.07,660.54,668.20,124555726.00
"""2016-09-09T00:00:00.000Z""",VNINDEX,669.24,666.88,666.88,672.39,106069911.00
"""2016-09-12T00:00:00.000Z""",VNINDEX,665.77,659.76,655.55,666.04,101334675.00
"""2016-09-13T00:00:00.000Z""",VNINDEX,658.61,659.72,654.95,661.74,87742729.00
"""2016-09-14T00:00:00.000Z""",VNINDEX,658.16,656.64,656.64,661.82,96405371.00
"""2016-09-15T00:00:00.000Z""",VNINDEX,657.46,656.18,654.84,660.32,112721637.00
"""2016-09-16T00:00:00.000Z""",VNINDEX,654.68,651.31,651.31,657.53,206035244.00
"""2016-09-19T00:00:00.000Z""",VNINDEX,656.68,657.89,653.97,658.35,107313289.00
"""2016-09-20T00:00:00.000Z""",VNINDEX,656.20,663.37,653.28,663.37,118443376.00
"""2016-09-21T00:00:00.000Z""",VNINDEX,663.12,668.48,662.79,668.83,158801286.00
"""2016-09-22T00:00:00.000Z""",VNINDEX,671.41,671.38,671.14,675.36,144396670.00
"""2016-09-23T00:00:00.000Z""",VNINDEX,670.73,674.09,670.30,674.09,175739748.00
"""2016-09-26T00:00:00.000Z""",VNINDEX,674.09,677.04,671.51,677.04,162242504.00
"""2016-09-27T00:00:00.000Z""",VNINDEX,676.61,684.89,676.24,684.89,130570028.00
"""2016-09-28T00:00:00.000Z""",VNINDEX,684.99,686.72,682.98,687.77,128176296.00
"""2016-09-29T00:00:00.000Z""",VNINDEX,689.82,688.55,685.91,692.17,115920966.00
"""2016-09-30T00:00:00.000Z""",VNINDEX,688.05,685.73,684.62,689.12,115737606.00
"""2016-10-03T00:00:00.000Z""",VNINDEX,687.68,683.05,681.99,688.42,121373564.00
"""2016-10-04T00:00:00.000Z""",VNINDEX,682.82,684.20,680.24,689.17,123103077.00
"""2016-10-05T00:00:00.000Z""",VNINDEX,686.41,687.04,685.48,689.50,116965594.00
"""2016-10-06T00:00:00.000Z""",VNINDEX,689.10,687.32,687.32,690.93,150660971.00
"""2016-10-07T00:00:00.000Z""",VNINDEX,689.51,683.95,680.26,690.19,140056120.00
"""2016-10-10T00:00:00.000Z""",VNINDEX,684.05,674.19,674.19,684.46,139489963.00
"""2016-10-11T00:00:00.000Z""",VNINDEX,677.63,682.36,669.20,682.36,147971135.00
"""2016-10-12T00:00:00.000Z""",VNINDEX,683.88,682.45,681.12,686.18,120752695.00
"""2016-10-13T00:00:00.000Z""",VNINDEX,680.73,685.23,678.79,685.23,125235595.00
"""2016-10-14T00:00:00.000Z""",VNINDEX,685.06,687.00,684.78,690.62,164677030.00
"""2016-10-17T00:00:00.000Z""",VNINDEX,687.18,680.95,680.95,687.94,113706862.00
"""2016-10-18T00:00:00.000Z""",VNINDEX,680.44,682.02,678.13,682.99,132533946.00
"""2016-10-19T00:00:00.000Z""",VNINDEX,683.83,688.89,683.25,689.88,149347013.00
"""2016-10-20T00:00:00.000Z""",VNINDEX,690.45,686.39,685.63,690.86,121092926.00
"""2016-10-21T00:00:00.000Z""",VNINDEX,685.77,684.83,683.76,687.54,136021849.00
"""2016-10-24T00:00:00.000Z""",VNINDEX,683.14,678.02,677.89,684.51,125451285.00
"""2016-10-25T00:00:00.000Z""",VNINDEX,676.29,676.18,670.60,677.47,127870459.00
"""2016-10-26T00:00:00.000Z""",VNINDEX,674.51,673.61,670.80,675.94,102375848.00
"""2016-10-27T00:00:00.000Z""",VNINDEX,672.81,676.90,671.61,676.90,91029134.00
"""2016-10-28T00:00:00.000Z""",VNINDEX,676.74,682.25,675.85,682.25,116024952.00
"""2016-10-31T00:00:00.000Z""",VNINDEX,682.11,675.80,675.80,683.34,130146695.00
"""2016-11-01T00:00:00.000Z""",VNINDEX,675.13,676.60,672.33,676.60,118657708.00
"""2016-11-02T00:00:00.000Z""",VNINDEX,675.68,671.40,671.40,678.14,142390107.00
"""2016-11-03T00:00:00.000Z""",VNINDEX,668.66,667.63,661.86,668.66,128263281.00
"""2016-11-04T00:00:00.000Z""",VNINDEX,666.93,666.73,665.08,668.99,87224452.00
"""2016-11-07T00:00:00.000Z""",VNINDEX,667.12,674.14,666.61,674.36,102951746.00
"""2016-11-08T00:00:00.000Z""",VNINDEX,675.82,676.46,674.33,677.91,96711763.00
"""2016-11-09T00:00:00.000Z""",VNINDEX,675.57,670.26,656.68,675.57,147942755.00
"""2016-11-10T00:00:00.000Z""",VNINDEX,675.36,678.17,675.18,678.57,119982716.00
"""2016-11-11T00:00:00.000Z""",VNINDEX,678.38,679.20,676.73,679.56,115046795.00
"""2016-11-14T00:00:00.000Z""",VNINDEX,677.13,673.05,672.45,679.96,121618891.00
"""2016-11-15T00:00:00.000Z""",VNINDEX,673.75,674.26,671.55,675.73,117997072.00
"""2016-11-16T00:00:00.000Z""",VNINDEX,674.85,674.60,673.95,676.90,111235257.00
"""2016-11-17T00:00:00.000Z""",VNINDEX,674.50,674.57,673.13,676.48,128545515.00
"""2016-11-18T00:00:00.000Z""",VNINDEX,673.82,673.25,669.18,675.15,104889159.00
"""2016-11-21T00:00:00.000Z""",VNINDEX,673.20,674.29,671.65,675.04,103604608.00
"""2016-11-22T00:00:00.000Z""",VNINDEX,675.23,681.91,675.23,681.91,113014531.00
"""2016-11-23T00:00:00.000Z""",VNINDEX,681.17,683.16,679.81,684.12,116629346.00
"""2016-11-24T00:00:00.000Z""",VNINDEX,683.61,678.18,676.39,683.61,113388288.00
"""2016-11-25T00:00:00.000Z""",VNINDEX,678.47,675.87,671.48,678.87,115871882.00
"""2016-11-28T00:00:00.000Z""",VNINDEX,672.38,665.29,660.96,673.18,107425275.00
"""2016-11-29T00:00:00.000Z""",VNINDEX,665.11,658.26,658.26,667.79,117030471.00
"""2016-11-30T00:00:00.000Z""",VNINDEX,658.44,665.07,654.99,665.78,155535385.00
